Year,Month,ClimateRegionIndex,SpeciesName,CohortAge,CohortWoodBiomass,CohortLeafBiomass,CohortBiomass,MortalityAGEwoodBiomass,MortalityAGEleafBiomass,MortalityTHINwoodBiomass,MortalityTHINleafBiomass,BaseLAI,SeaonalAdjustLAI,ActualLAI,SiteLAI,TreeLAI,GrowthLimitLAI,GrowthLimitSoilWater,GrowthLimitT,GrowthLimitN,GrowthLimitLAIcompetition,MaximumANPP,ActualWoodANPP,ActualLeafANPP,DeltaWood,DeltaLeaf,CohortMaximumBiomass,TotalSiteBiomass,AvailableWater,SoilTemperature,MineralNalloc,ResorbedNalloc,MineralNconsumed,ResorbedNconsumed,TotalNDemand,
1, 7, 0, 361, 180, 26535, 0, 26535, 5.481, 0, 26.535, 0, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 0.01, 0.84, 1, 0.46, 41, 0, 0, -32.016, 0, 100000, 446368, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 160, 58899, 0, 58899, 0.562, 0, 58.899, 0, 6.1, 0, 0.2, 5.8, 0.2, 0.09, 0.01, 0.86, 1, 0.44, 85, 0, 0, -59.461, 0, 100000, 446335, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 155, 5655, 0, 5655, 0.045, 0, 5.655, 0, 3.7, 0, 0.2, 6, 0.2, 0.09, 0.01, 0.86, 1, 0.43, 85, 0, 0, -5.7, 0, 100000, 446275, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 361, 155, 4959, 0, 4959, 0.293, 0, 4.959, 0, 3.5, 1, 3.5, 9.5, 3.5, 0.81, 0.01, 0.84, 1, 0.26, 41, 0, 0, -5.252, 0, 100000, 446269, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 361, 150, 6090, 0, 6090, 0.281, 0, 6.09, 0, 3.8, 1, 3.8, 13.3, 3.8, 0.83, 0.01, 0.84, 1, 0.15, 41, 0, 0, -6.371, 0, 100000, 446263, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 140, 12354, 0, 12354, 0.056, 0, 12.354, 0, 4.8, 0, 0.2, 13.5, 0.2, 0.09, 0.01, 0.86, 1, 0.15, 85, 0, 0, -12.41, 0, 100000, 446256, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 130, 134647, 0, 134647, 0.423, 0, 134.647, 0, 6.3, 0, 0.2, 13.7, 0.2, 0.09, 0.01, 0.86, 1, 0.15, 85, 0, 0, -135.07, 0, 100000, 446243, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 361, 130, 3219, 0, 3219, 0.055, 0, 3.219, 0, 2.8, 1, 2.8, 16.5, 2.8, 0.73, 0.01, 0.84, 1, 0.1, 41, 0, 0, -3.274, 0, 100000, 446107, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 361, 125, 3538, 0, 3538, 0.047, 0, 3.538, 0, 3, 1, 3, 19.5, 3, 0.75, 0.01, 0.84, 1, 0.07, 41, 0, 0, -3.585, 0, 100000, 446103, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 125, 57594, 0, 57594, 0.15, 0, 57.594, 0, 6.1, 0, 0.2, 19.7, 0.2, 0.09, 0.01, 0.86, 1, 0.06, 85, 0, 0, -57.744, 0, 100000, 446099, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 90, 17226, 0, 17226, 0.012, 0, 17.226, 0, 5.2, 0, 0.2, 19.9, 0.2, 0.09, 0.01, 0.86, 1, 0.06, 85, 0, 0, -17.238, 0, 100000, 446041, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 85, 61248, 0, 61248, 0.036, 0, 61.248, 0, 6.1, 0, 0.2, 20.1, 0.2, 0.09, 0.01, 0.86, 1, 0.06, 85, 0, 0, -61.284, 0, 100000, 446023, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 65, 18995, 0, 18995, 0.005, 0, 18.995, 0, 5.3, 0, 0.2, 20.3, 0.2, 0.09, 0.01, 0.86, 1, 0.06, 85, 0, 0, -19, 0, 100000, 445961, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 60, 6583, 0, 6583, 0.002, 0, 6.585, 0, 3.9, 0, 0.2, 20.5, 0.2, 0.09, 0.01, 0.86, 1, 0.06, 85, 0.002, 0.0007, -6.585, 0.0007, 100000, 445942, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 50, 2755, 0, 2755, 0, 0, 2.757, 0, 2.6, 0, 0.2, 20.7, 0.2, 0.09, 0.01, 0.86, 1, 0.06, 85, 0.002, 0.001, -2.755, 0.001, 100000, 445935, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 127, 50, 11078, 0, 11078, 0.003, 0, 11.082, 0, 3.9, 1, 3.9, 24.6, 3.9, 0.84, 0.01, 0.94, 1, 0.03, 35, 0.004, 0.0011, -11.081, 0.0011, 100000, 445932, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 45, 7366, 0, 7366, 0.001, 0, 7.367, 0, 4.1, 0, 0.2, 24.8, 0.2, 0.09, 0.01, 0.86, 1, 0.03, 85, 0.001, 0.0003, -7.367, 0.0003, 100000, 445920, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 801, 40, 1653, 0, 1653, 0, 0, 1.654, 0, 1.8, 0, 0.2, 25, 0.2, 0.09, 0.01, 0.86, 1, 0.03, 85, 0.001, 0.0005, -1.653, 0.0005, 100000, 445912, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 7, 0, 127, 35, 1653, 0, 1653, 0, 0, 1.656, 0, 1.2, 1, 1.2, 26.1, 1.2, 0.43, 0.01, 0.94, 1, 0.03, 35, 0.003, 0.0007, -1.653, 0.0007, 100000, 445910, 0.3, 24.2, 0.483, 0, 0, 0, 0, 
1, 7, 0, 801, 30, 4321, 0, 4321, 0, 0, 4.322, 0, 3.3, 0, 0.2, 26.3, 0.2, 0.09, 0.01, 0.86, 1, 0.03, 85, 0.001, 0.0004, -4.321, 0.0004, 100000, 445908, 0.3, 24.2, 0.501, 0, 0, 0, 0, 
1, 8, 0, 361, 180, 26503, 0, 26503, 5.475, 0, 26.503, 0, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 0.01, 0.79, 1, 0.46, 41, 0, 0, -31.978, 0, 100000, 445903, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 160, 58839.5, 0, 58839.5, 0.562, 0, 58.84, 0, 6.1, 0, 0.2, 5.8, 0.2, 0.09, 0.01, 0.83, 1, 0.44, 85, 0, 0, -59.401, 0, 100000, 445872, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 155, 5649.3, 0, 5649.3, 0.045, 0, 5.649, 0, 3.7, 0, 0.2, 6, 0.2, 0.09, 0.01, 0.83, 1, 0.43, 85, 0, 0, -5.694, 0, 100000, 445813, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 361, 155, 4953.7, 0, 4953.7, 0.293, 0, 4.954, 0, 3.5, 1, 3.5, 9.5, 3.5, 0.81, 0.01, 0.79, 1, 0.26, 41, 0, 0, -5.247, 0, 100000, 445807, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 361, 150, 6083.6, 0, 6083.6, 0.28, 0, 6.084, 0, 3.8, 1, 3.8, 13.3, 3.8, 0.83, 0.01, 0.79, 1, 0.15, 41, 0, 0, -6.364, 0, 100000, 445802, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 140, 12341.6, 0, 12341.6, 0.056, 0, 12.342, 0, 4.8, 0, 0.2, 13.5, 0.2, 0.09, 0.01, 0.83, 1, 0.15, 85, 0, 0, -12.398, 0, 100000, 445796, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 130, 134511.9, 0, 134511.9, 0.423, 0, 134.512, 0, 6.3, 0, 0.2, 13.7, 0.2, 0.09, 0.01, 0.83, 1, 0.15, 85, 0, 0, -134.935, 0, 100000, 445784, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 361, 130, 3215.7, 0, 3215.7, 0.055, 0, 3.216, 0, 2.8, 1, 2.8, 16.5, 2.8, 0.73, 0.01, 0.79, 1, 0.1, 41, 0, 0, -3.27, 0, 100000, 445650, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 361, 125, 3534.4, 0, 3534.4, 0.047, 0, 3.534, 0, 2.9, 1, 2.9, 19.5, 2.9, 0.75, 0.01, 0.79, 1, 0.07, 41, 0, 0, -3.581, 0, 100000, 445647, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 125, 57536.3, 0, 57536.3, 0.15, 0, 57.536, 0, 6.1, 0, 0.2, 19.7, 0.2, 0.09, 0.01, 0.83, 1, 0.06, 85, 0, 0, -57.687, 0, 100000, 445643, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 90, 17208.8, 0, 17208.8, 0.012, 0, 17.209, 0, 5.2, 0, 0.2, 19.9, 0.2, 0.09, 0.01, 0.83, 1, 0.06, 85, 0, 0, -17.221, 0, 100000, 445585, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 85, 61186.7, 0, 61186.7, 0.036, 0, 61.187, 0, 6.1, 0, 0.2, 20.1, 0.2, 0.09, 0.01, 0.83, 1, 0.06, 85, 0, 0, -61.223, 0, 100000, 445568, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 65, 18976, 0, 18976, 0.005, 0, 18.976, 0, 5.3, 0, 0.2, 20.3, 0.2, 0.09, 0.01, 0.83, 1, 0.06, 85, 0, 0, -18.981, 0, 100000, 445507, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 60, 6576.4, 0, 6576.4, 0.002, 0, 6.578, 0, 3.9, 0, 0.2, 20.5, 0.2, 0.09, 0.01, 0.83, 1, 0.06, 85, 0.001, 0.0006, -6.578, 0.0006, 100000, 445488, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 50, 2752.2, 0, 2752.2, 0, 0, 2.754, 0, 2.6, 0, 0.2, 20.7, 0.2, 0.09, 0.01, 0.83, 1, 0.06, 85, 0.002, 0.0009, -2.753, 0.0009, 100000, 445481, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 127, 50, 11066.9, 0, 11066.9, 0.003, 0, 11.071, 4E-05, 3.9, 1, 3.9, 24.6, 3.9, 0.84, 0.01, 0.91, 1, 0.03, 35, 0.004, 0.001, -11.07, 0.001, 100000, 445478, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 45, 7358.6, 0, 7358.6, 0.001, 0, 7.359, 0, 4.1, 0, 0.2, 24.8, 0.2, 0.09, 0.01, 0.83, 1, 0.03, 85, 0.001, 0.0003, -7.36, 0.0003, 100000, 445467, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 8, 0, 801, 40, 1651.3, 0, 1651.3, 0, 0, 1.653, 0, 1.8, 0, 0.2, 25, 0.2, 0.09, 0.01, 0.83, 1, 0.03, 85, 0.001, 0.0005, -1.652, 0.0005, 100000, 445460, 1.2, 25.1, 0.491, 0, 0, 0, 0, 
1, 8, 0, 127, 35, 1651.3, 0, 1651.3, 0, 0, 1.654, 3E-05, 1.2, 1, 1.2, 26.1, 1.2, 0.43, 0.01, 0.91, 1, 0.03, 35, 0.003, 0.0006, -1.652, 0.0006, 100000, 445458, 1.2, 25.1, 0.474, 0, 0, 0, 0, 
1, 8, 0, 801, 30, 4316.7, 0, 4316.7, 0, 0, 4.318, 0, 3.3, 0, 0.2, 26.3, 0.2, 0.09, 0.01, 0.83, 1, 0.03, 85, 0.001, 0.0004, -4.317, 0.0004, 100000, 445456, 1.2, 25.1, 0.492, 0, 0, 0, 0, 
1, 9, 0, 361, 180, 26471, 0, 26471, 5.468, 0, 26.471, 0, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 0.01, 0.81, 1, 0.46, 41, 0, 0, -31.939, 0, 100000, 445452, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 160, 58780.1, 0, 58780.1, 0.561, 0, 58.78, 0, 6.1, 0, 0.2, 5.8, 0.2, 0.09, 0.01, 0.84, 1, 0.44, 85, 0, 0, -59.341, 0, 100000, 445420, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 155, 5643.6, 0, 5643.6, 0.045, 0, 5.644, 0, 3.7, 0, 0.2, 6, 0.2, 0.09, 0.01, 0.84, 1, 0.43, 85, 0, 0, -5.688, 0, 100000, 445360, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 361, 155, 4948.5, 0, 4948.5, 0.293, 0, 4.949, 0, 3.5, 1, 3.5, 9.5, 3.5, 0.81, 0.01, 0.81, 1, 0.26, 41, 0, 0, -5.241, 0, 100000, 445354, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 361, 150, 6077.3, 0, 6077.3, 0.28, 0, 6.077, 0, 3.8, 1, 3.8, 13.3, 3.8, 0.83, 0.01, 0.81, 1, 0.15, 41, 0, 0, -6.357, 0, 100000, 445349, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 140, 12329.2, 0, 12329.2, 0.056, 0, 12.329, 0, 4.8, 0, 0.2, 13.5, 0.2, 0.09, 0.01, 0.84, 1, 0.15, 85, 0, 0, -12.385, 0, 100000, 445342, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 130, 134377, 0, 134377, 0.422, 0, 134.377, 0, 6.3, 0, 0.2, 13.7, 0.2, 0.09, 0.01, 0.84, 1, 0.15, 85, 0, 0, -134.799, 0, 100000, 445329, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 361, 130, 3212.5, 0, 3212.5, 0.054, 0, 3.212, 0, 2.8, 1, 2.8, 16.5, 2.8, 0.73, 0.01, 0.81, 1, 0.1, 41, 0, 0, -3.267, 0, 100000, 445194, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 361, 125, 3530.8, 0, 3530.8, 0.047, 0, 3.531, 0, 2.9, 1, 2.9, 19.5, 2.9, 0.75, 0.01, 0.81, 1, 0.07, 41, 0, 0, -3.577, 0, 100000, 445191, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 125, 57478.6, 0, 57478.6, 0.15, 0, 57.479, 0, 6.1, 0, 0.2, 19.7, 0.2, 0.09, 0.01, 0.84, 1, 0.06, 85, 0, 0, -57.629, 0, 100000, 445188, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 90, 17191.5, 0, 17191.5, 0.012, 0, 17.192, 0, 5.2, 0, 0.2, 19.9, 0.2, 0.09, 0.01, 0.84, 1, 0.06, 85, 0, 0, -17.204, 0, 100000, 445130, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 85, 61125.5, 0, 61125.5, 0.036, 0, 61.125, 0, 6.1, 0, 0.2, 20.1, 0.2, 0.09, 0.01, 0.84, 1, 0.06, 85, 0, 0, -61.162, 0, 100000, 445113, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 65, 18957, 0, 18957, 0.005, 0, 18.957, 0, 5.3, 0, 0.2, 20.3, 0.2, 0.09, 0.01, 0.84, 1, 0.06, 85, 0, 0, -18.962, 0, 100000, 445052, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 60, 6569.8, 0, 6569.8, 0.002, 0, 6.571, 0, 3.9, 0, 0.2, 20.5, 0.2, 0.09, 0.01, 0.84, 1, 0.06, 85, 0.001, 0.0006, -6.571, 0.0006, 100000, 445033, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 50, 2749.5, 0, 2749.5, 0, 0, 2.752, 0, 2.6, 0, 0.2, 20.7, 0.2, 0.09, 0.01, 0.84, 1, 0.06, 85, 0.002, 0.0009, -2.75, 0.0009, 100000, 445027, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 127, 50, 11055.8, 0, 11055.9, 0.003, 0, 11.06, 9E-05, 3.9, 1, 3.9, 24.5, 3.9, 0.84, 0.01, 0.92, 1, 0.03, 35, 0.004, 0.001, -11.059, 0.001, 100000, 445024, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 45, 7351.3, 0, 7351.3, 0.001, 0, 7.352, 0, 4.1, 0, 0.2, 24.7, 0.2, 0.09, 0.01, 0.84, 1, 0.03, 85, 0.001, 0.0003, -7.352, 0.0003, 100000, 445013, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 9, 0, 801, 40, 1649.7, 0, 1649.7, 0, 0, 1.651, 0, 1.8, 0, 0.2, 24.9, 0.2, 0.09, 0.01, 0.84, 1, 0.03, 85, 0.001, 0.0005, -1.65, 0.0005, 100000, 445005, 0.9, 24.8, 0.478, 0, 0, 0, 0, 
1, 9, 0, 127, 35, 1649.7, 0, 1649.7, 0, 0, 1.652, 5E-05, 1.2, 1, 1.2, 26.1, 1.2, 0.43, 0.01, 0.92, 1, 0.03, 35, 0.003, 0.0007, -1.65, 0.0006, 100000, 445004, 0.9, 24.8, 0.461, 0, 0, 0, 0, 
1, 9, 0, 801, 30, 4312.4, 0, 4312.4, 0, 0, 4.313, 0, 3.3, 0, 0.2, 26.3, 0.2, 0.09, 0.01, 0.84, 1, 0.03, 85, 0.001, 0.0004, -4.313, 0.0004, 100000, 445003, 0.9, 24.8, 0.479, 0, 0, 0, 0, 
1, 10, 0, 361, 180, 26439.1, 0, 26439.1, 5.461, 0, 26.439, 0, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 0.21, 0.97, 1, 0.46, 41, 0, 0, -31.9, 0, 100000, 444999, 1.1, 15.5, 0.467, 0, 0, 0, 0, 
1, 10, 0, 801, 160, 58720.8, 0, 58720.8, 0.561, 0, 58.754, 0, 6.1, 0, 0.2, 5.8, 0.2, 0.09, 0.18, 0.97, 1, 0.44, 85, 0.033, 0.0141, -59.282, 0.0141, 100000, 444967, 1.1, 15.5, 0.467, 0, 0, 0, 0, 
1, 10, 0, 801, 155, 5637.9, 0, 5637.9, 0.045, 0, 6.02, 0, 3.7, 0, 0.2, 6, 0.2, 0.09, 0.18, 0.97, 1, 0.43, 85, 0.382, 0.1639, -5.683, 0.1639, 100000, 444908, 1.1, 15.5, 0.467, 0, 0.005, 0, 0.005, 
1, 10, 0, 361, 155, 4943.3, 0, 4943.3, 0.293, 0, 5.986, 0, 3.5, 1, 3.5, 9.5, 3.5, 0.81, 0.21, 0.97, 1, 0.26, 41, 1.043, 0.447, -5.236, 0.447, 100000, 444903, 1.1, 15.5, 0.467, 0, 0.014, 0, 0.014, 
1, 10, 0, 361, 150, 6070.9, 0, 6070.9, 0.28, 0, 6.631, 0, 3.8, 1, 3.8, 13.3, 3.8, 0.83, 0.21, 0.97, 1, 0.16, 41, 0.56, 0.24, -6.351, 0.24, 100000, 444898, 1.1, 15.5, 0.467, 0, 0.008, 0, 0.008, 
1, 10, 0, 801, 140, 12316.8, 0, 12316.8, 0.056, 0, 12.422, 0, 4.8, 0, 0.2, 13.5, 0.2, 0.09, 0.18, 0.97, 1, 0.15, 85, 0.105, 0.0451, -12.373, 0.0451, 100000, 444892, 1.1, 15.5, 0.467, 0, 0.001, 0, 0.001, 
1, 10, 0, 801, 130, 134242.2, 0, 134242.2, 0.422, 0, 134.242, 0, 6.3, 0, 0.2, 13.7, 0.2, 0.09, 0.18, 0.97, 1, 0.15, 85, 0, 0, -134.664, 0, 100000, 444880, 1.1, 15.5, 0.467, 0, 0, 0, 0, 
1, 10, 0, 361, 130, 3209.2, 0, 3209.2, 0.054, 0, 3.595, 0, 2.8, 1, 2.8, 16.5, 2.8, 0.73, 0.21, 0.97, 1, 0.1, 41, 0.386, 0.1653, -3.264, 0.1653, 100000, 444745, 1.1, 15.5, 0.467, 0, 0.005, 0, 0.005, 
1, 10, 0, 361, 125, 3527.3, 0, 3527.3, 0.047, 0, 3.782, 0, 2.9, 1, 2.9, 19.5, 2.9, 0.75, 0.21, 0.97, 1, 0.07, 41, 0.255, 0.1093, -3.574, 0.1093, 100000, 444742, 1.1, 15.5, 0.467, 0, 0.004, 0, 0.004, 
1, 10, 0, 801, 125, 57420.9, 0, 57420.9, 0.15, 0, 57.421, 0, 6.1, 0, 0.2, 19.7, 0.2, 0.09, 0.18, 0.97, 1, 0.06, 85, 0, 0, -57.571, 0, 100000, 444738, 1.1, 15.5, 0.467, 0, 0, 0, 0, 
1, 10, 0, 801, 90, 17174.3, 0, 17174.3, 0.012, 0, 17.225, 0, 5.2, 0, 0.2, 19.9, 0.2, 0.09, 0.18, 0.97, 1, 0.06, 85, 0.051, 0.0218, -17.187, 0.0218, 100000, 444681, 1.1, 15.5, 0.467, 0, 0.001, 0, 0.001, 
1, 10, 0, 801, 85, 61064.3, 0, 61064.3, 0.036, 0, 61.097, 0, 6.1, 0, 0.2, 20.1, 0.2, 0.09, 0.18, 0.97, 1, 0.06, 85, 0.032, 0.0139, -61.101, 0.0139, 100000, 444664, 1.1, 15.5, 0.467, 0, 0, 0, 0, 
1, 10, 0, 801, 65, 18938.1, 0, 18938.1, 0.005, 0, 18.991, 0, 5.3, 0, 0.2, 20.3, 0.2, 0.09, 0.18, 0.97, 1, 0.06, 85, 0.052, 0.0225, -18.943, 0.0225, 100000, 444603, 1.1, 15.5, 0.467, 0, 0.001, 0, 0.001, 
1, 10, 0, 801, 60, 6563.3, 0, 6563.3, 0.002, 0, 6.617, 0.0019, 3.9, 0, 0.2, 20.5, 0.2, 0.09, 0.18, 0.97, 1, 0.06, 85, 0.054, 0.023, -6.565, 0.0211, 100000, 444584, 1.1, 15.5, 0.467, 0, 0.001, 0, 0.001, 
1, 10, 0, 801, 50, 2746.7, 0, 2746.7, 0, 0, 2.8, 0.0028, 2.5, 0, 0.2, 20.7, 0.2, 0.09, 0.18, 0.97, 1, 0.06, 85, 0.053, 0.0227, -2.747, 0.0199, 100000, 444577, 1.1, 15.5, 0.467, 0, 0.001, 0, 0.001, 
1, 10, 0, 127, 50, 11044.8, 0, 11044.8, 0.003, 0, 11.171, 0.00013, 3.9, 1, 3.9, 24.5, 3.9, 0.84, 0.18, 0.93, 1, 0.03, 35, 0.127, 0.0316, -11.048, 0.0315, 100000, 444575, 1.1, 15.5, 0.467, 0, 0.001, 0, 0.001, 
1, 10, 0, 801, 45, 7343.9, 0, 7343.9, 0.001, 0, 7.373, 0.00091, 4.1, 0, 0.2, 24.7, 0.2, 0.09, 0.18, 0.97, 1, 0.03, 85, 0.029, 0.0126, -7.345, 0.0117, 100000, 444564, 1.1, 15.5, 0.467, 0, 0, 0, 0, 
1, 10, 0, 801, 40, 1648, 0, 1648, 0, 0, 1.677, 0.00159, 1.8, 0, 0.2, 24.9, 0.2, 0.09, 0.18, 0.97, 1, 0.03, 85, 0.029, 0.0125, -1.648, 0.0109, 100000, 444557, 1.1, 15.5, 0.467, 0, 0, 0, 0, 
1, 10, 0, 127, 35, 1648, 0, 1648, 0, 0, 1.7, 8E-05, 1.2, 1, 1.2, 26.1, 1.2, 0.43, 0.18, 0.93, 1, 0.03, 35, 0.052, 0.0131, -1.648, 0.013, 100000, 444555, 1.1, 15.5, 0.45, 0, 0, 0, 0, 
1, 10, 0, 801, 30, 4308, 0, 4308.1, 0, 0, 4.332, 0.00115, 3.3, 0, 0.2, 26.3, 0.2, 0.09, 0.18, 0.97, 1, 0.03, 85, 0.024, 0.0102, -4.308, 0.0091, 100000, 444553, 1.1, 15.5, 0.467, 0, 0, 0, 0, 
1, 11, 0, 361, 180, 26407.2, 0, 26407.2, 5.455, 0, 26.407, 0, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 0.25, 0.97, 1, 0.46, 41, 0, 0, -31.862, 0, 100000, 444548, 1.2, 15.6, 0.447, 0, 0, 0, 0, 
1, 11, 0, 801, 160, 58661.5, 0, 58661.5, 0.56, 0, 58.786, 0.01415, 6.1, 0.01, 0.2, 5.8, 0.2, 0.09, 0.22, 0.98, 1, 0.44, 85, 0.125, 0.0535, -59.222, 0.0394, 100000, 444516, 1.2, 15.6, 0.447, 0, 0.002, 0, 0.002, 
1, 11, 0, 801, 155, 5632.2, 0.2, 5632.4, 0.045, 0, 6.153, 0.16392, 3.7, 0.06, 0.2, 6, 0.2, 0.1, 0.22, 0.98, 1, 0.43, 85, 0.521, 0.2231, -5.677, 0.0592, 100000, 444457, 1.2, 15.6, 0.447, 0, 0.007, 0, 0.007, 
1, 11, 0, 361, 155, 4938, 0.4, 4938.5, 0.292, 3E-05, 6.246, 0.01242, 3.5, 1, 3.5, 9.5, 3.5, 0.81, 0.25, 0.97, 1, 0.26, 41, 1.308, 0.5605, -5.23, 0.5481, 100000, 444451, 1.2, 15.6, 0.447, 0, 0.018, 0, 0.018, 
